Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util,Linux User %,Linux Kernel %,Linux Idle %,Linux Samples
75285781508,35767349656,214411207,
61220498314,27243334195,248646969,
48470540245,19514588282,284216029,
47472602142,19043189755,249520357,
45027337702,17601166348,231235273,
44174085645,17192116472,205455541,
43839678637,17028672193,180029177,
43491183263,16879378591,157253569,
43154680437,16711566019,135786949,
43148938663,16705825164,115711611,
43041743062,16646263380,96717436,
42973491004,16602790592,79403414,
43134771228,16671955609,71890020,
43383024355,16790395975,68315722,
43181957767,16678409109,73288426,
43367631800,16732738070,62023616,
43253206817,16696975493,77213496,
43257217837,16714229147,79300373,
43458998545,16779548056,71280331,
43126290448,16626299994,67065530,
